transaction_id,merchant_id,customer_id,amount,payment_method,status,failure_reason,retry_count,created_at
TXN100227,MERCHANT003,CUSTOMER4154,16901.31,UPI,SUCCESS,,0,2026-08-17T20:28:03.382136
TXN100228,MERCHANT005,CUSTOMER3388,4339.32,NET_BANKING,FAILED,TIMEOUT,0,2026-08-05T13:01:10.382142
TXN100229,MERCHANT003,CUSTOMER1279,21749.74,WALLET,SUCCESS,,0,2026-08-11T12:20:44.382148
TXN100230,MERCHANT001,CUSTOMER5769,2498.92,UPI,SUCCESS,,0,2026-08-24T13:20:17.382153
TXN100231,MERCHANT002,CUSTOMER3435,20452.88,NET_BANKING,SUCCESS,,0,2026-08-13T08:20:20.382158
TXN100232,MERCHANT004,CUSTOMER7537,1874.65,CARD,SUCCESS,,0,2026-08-03T06:23:43.382163
TXN100233,MERCHANT002,CUSTOMER6440,15326.53,NET_BANKING,FAILED,UNKNOWN,3,2026-08-13T11:08:47.382169
TXN100234,MERCHANT003,CUSTOMER3039,1831.38,CARD,SUCCESS,,0,2026-08-14T04:43:58.382174
TXN100235,MERCHANT003,CUSTOMER9401,2944.71,WALLET,SUCCESS,,0,2026-08-17T00:22:02.382179
TXN100236,MERCHANT004,CUSTOMER3645,5917.34,CARD,SUCCESS,,0,2026-08-17T15:29:30.382184
TXN100237,MERCHANT002,CUSTOMER9442,24868.53,WALLET,FAILED,UNKNOWN,1,2026-08-18T16:53:45.382190
TXN100238,MERCHANT003,CUSTOMER5261,23253.78,CARD,SUCCESS,,0,2026-08-11T20:41:24.382196
TXN100239,MERCHANT005,CUSTOMER8723,13536.17,WALLET,SUCCESS,,0,2026-08-16T06:56:31.382201
TXN100240,MERCHANT004,CUSTOMER4554,5274.01,NET_BANKING,FAILED,NETWORK_ERROR,3,2026-08-13T09:00:44.382206
TXN100241,MERCHANT005,CUSTOMER6928,11806.59,NET_BANKING,SUCCESS,,0,2026-08-01T00:34:20.382212
TXN100242,MERCHANT004,CUSTOMER9335,9585.4,CARD,SUCCESS,,0,2026-08-08T07:09:35.382217
TXN100243,MERCHANT003,CUSTOMER9006,18279.49,UPI,SUCCESS,,0,2026-07-25T10:38:33.382222
TXN100244,MERCHANT005,CUSTOMER5559,6634.31,NET_BANKING,SUCCESS,,0,2026-08-05T09:49:18.382227
TXN100245,MERCHANT005,CUSTOMER2714,18141.9,NET_BANKING,FAILED,TIMEOUT,0,2026-08-14T01:14:11.382233
TXN100246,MERCHANT005,CUSTOMER1741,12801.91,CARD,FAILED,BANK_DECLINED,0,2026-08-01T12:17:15.382240
TXN100247,MERCHANT005,CUSTOMER9964,17564.17,NET_BANKING,SUCCESS,,0,2026-07-26T12:32:43.382245
TXN100248,MERCHANT002,CUSTOMER8973,5930.37,NET_BANKING,SUCCESS,,0,2026-07-28T05:53:11.382250
TXN100249,MERCHANT002,CUSTOMER9971,6535.11,UPI,SUCCESS,,0,2026-08-02T04:23:53.382256
TXN100250,MERCHANT005,CUSTOMER4114,13569.73,UPI,SUCCESS,,0,2026-08-03T05:40:45.382261
TXN100251,MERCHANT005,CUSTOMER3343,14739.91,CARD,SUCCESS,,0,2026-08-08T10:43:35.382266
TXN100252,MERCHANT001,CUSTOMER8252,11396.14,UPI,SUCCESS,,0,2026-08-22T12:08:05.382271
TXN100253,MERCHANT003,CUSTOMER5226,19701.74,CARD,SUCCESS,,0,2026-08-03T09:24:59.382276
TXN100254,MERCHANT003,CUSTOMER8793,23898.81,CARD,SUCCESS,,0,2026-08-04T23:55:40.382281
TXN100255,MERCHANT002,CUSTOMER4087,20524.47,UPI,SUCCESS,,0,2026-08-10T16:42:20.382286
TXN100256,MERCHANT005,CUSTOMER4081,5087.47,NET_BANKING,SUCCESS,,0,2026-07-30T01:13:06.382291
TXN100257,MERCHANT002,CUSTOMER4314,6827.01,NET_BANKING,SUCCESS,,0,2026-08-17T02:32:12.382297
TXN100258,MERCHANT005,CUSTOMER1990,23016.51,UPI,SUCCESS,,0,2026-08-19T02:36:33.382303
TXN100259,MERCHANT003,CUSTOMER9445,3631.55,CARD,SUCCESS,,0,2026-08-02T15:05:59.382308
TXN100260,MERCHANT004,CUSTOMER4029,14125.12,NET_BANKING,SUCCESS,,0,2026-08-16T19:15:36.382313
TXN100261,MERCHANT003,CUSTOMER7042,2602.92,WALLET,SUCCESS,,0,2026-08-12T22:11:01.382318
TXN100262,MERCHANT003,CUSTOMER5567,15045.29,UPI,SUCCESS,,0,2026-08-08T23:58:25.382323
TXN100263,MERCHANT005,CUSTOMER5529,18515.17,WALLET,FAILED,UNKNOWN,1,2026-08-12T17:40:57.382329
TXN100264,MERCHANT004,CUSTOMER4390,22735.93,UPI,SUCCESS,,0,2026-08-03T18:29:59.382335
TXN100265,MERCHANT001,CUSTOMER1930,6312.0,WALLET,SUCCESS,,0,2026-08-24T11:27:16.382340
TXN100266,MERCHANT001,CUSTOMER4380,20358.07,WALLET,SUCCESS,,0,2026-07-25T00:51:02.382345
TXN100267,MERCHANT002,CUSTOMER5512,18137.11,NET_BANKING,SUCCESS,,0,2026-08-11T18:45:27.382350
TXN100268,MERCHANT005,CUSTOMER6586,9868.03,CARD,SUCCESS,,0,2026-08-14T03:21:46.382355
TXN100269,MERCHANT004,CUSTOMER5754,14338.65,CARD,SUCCESS,,0,2026-08-20T05:59:01.382360
TXN100270,MERCHANT001,CUSTOMER4652,22208.48,CARD,SUCCESS,,0,2026-08-04T16:22:39.382365
TXN100271,MERCHANT005,CUSTOMER2379,2576.58,CARD,SUCCESS,,0,2026-08-08T11:36:58.382380
TXN100272,MERCHANT003,CUSTOMER8309,14777.69,CARD,SUCCESS,,0,2026-08-14T13:15:00.382385
TXN100273,MERCHANT002,CUSTOMER5517,24832.07,WALLET,SUCCESS,,0,2026-08-07T06:43:48.382391
TXN100274,MERCHANT004,CUSTOMER1621,3818.67,NET_BANKING,SUCCESS,,0,2026-08-20T12:44:54.382396
TXN100275,MERCHANT002,CUSTOMER5776,14014.33,UPI,SUCCESS,,0,2026-07-27T17:08:04.382401
TXN100276,MERCHANT001,CUSTOMER6031,10947.87,NET_BANKING,SUCCESS,,0,2026-08-11T08:02:15.382406
TXN100277,MERCHANT005,CUSTOMER4122,14103.55,NET_BANKING,SUCCESS,,0,2026-08-05T10:12:23.382412
TXN100278,MERCHANT005,CUSTOMER1219,2942.4,WALLET,SUCCESS,,0,2026-08-09T01:30:01.382417
TXN100279,MERCHANT003,CUSTOMER4477,10266.29,UPI,SUCCESS,,0,2026-08-01T12:14:25.382422
TXN100280,MERCHANT003,CUSTOMER1817,16997.04,WALLET,SUCCESS,,0,2026-08-18T23:29:25.382427
TXN100281,MERCHANT005,CUSTOMER9138,8465.11,WALLET,SUCCESS,,0,2026-08-08T22:46:08.382433
TXN100282,MERCHANT002,CUSTOMER3920,21236.68,CARD,SUCCESS,,0,2026-08-17T03:35:40.382438
TXN100283,MERCHANT003,CUSTOMER9510,13381.34,CARD,FAILED,BANK_DECLINED,0,2026-07-31T14:05:44.382445
TXN100284,MERCHANT003,CUSTOMER9128,5293.03,CARD,FAILED,NETWORK_ERROR,3,2026-08-17T13:00:50.382451
TXN100285,MERCHANT004,CUSTOMER8098,1046.85,WALLET,SUCCESS,,0,2026-08-14T13:15:12.382457
TXN100286,MERCHANT004,CUSTOMER6846,1261.01,WALLET,SUCCESS,,0,2026-08-03T20:09:16.382462
TXN100287,MERCHANT001,CUSTOMER9992,16819.59,NET_BANKING,SUCCESS,,0,2026-08-19T04:47:02.382467
TXN100288,MERCHANT002,CUSTOMER2219,23270.4,CARD,SUCCESS,,0,2026-08-02T07:06:29.382472
TXN100289,MERCHANT003,CUSTOMER7106,22895.58,WALLET,SUCCESS,,0,2026-07-27T16:16:39.382478
TXN100290,MERCHANT003,CUSTOMER7322,22020.88,WALLET,SUCCESS,,0,2026-08-13T02:03:04.382483
TXN100291,MERCHANT005,CUSTOMER8032,15889.81,CARD,SUCCESS,,0,2026-07-29T21:04:58.382488
TXN100292,MERCHANT002,CUSTOMER3392,11980.67,NET_BANKING,FAILED,NETWORK_ERROR,0,2026-08-07T18:05:47.382495
TXN100293,MERCHANT002,CUSTOMER3838,6611.21,WALLET,SUCCESS,,0,2026-07-25T10:13:07.382500
TXN100294,MERCHANT004,CUSTOMER2018,5500.86,WALLET,SUCCESS,,0,2026-08-23T00:04:03.382506
TXN100295,MERCHANT003,CUSTOMER4044,581.37,CARD,SUCCESS,,0,2026-07-27T08:47:55.382511
TXN100296,MERCHANT002,CUSTOMER9480,4012.63,NET_BANKING,SUCCESS,,0,2026-08-05T23:45:20.382516
TXN100297,MERCHANT004,CUSTOMER3286,10972.66,CARD,SUCCESS,,0,2026-08-05T22:47:08.382521
TXN100298,MERCHANT003,CUSTOMER2338,13814.86,WALLET,FAILED,BANK_DECLINED,1,2026-08-09T20:25:43.382528
TXN100299,MERCHANT002,CUSTOMER2375,3449.91,WALLET,SUCCESS,,0,2026-08-10T13:27:12.382533
TXN100300,MERCHANT005,CUSTOMER4953,19198.34,WALLET,FAILED,TIMEOUT,3,2026-08-16T16:16:39.382539
TXN100301,MERCHANT002,CUSTOMER2944,542.14,CARD,FAILED,UNKNOWN,2,2026-08-23T12:50:13.382546
TXN100302,MERCHANT004,CUSTOMER8043,13964.23,WALLET,SUCCESS,,0,2026-07-25T13:29:56.382551
TXN100303,MERCHANT004,CUSTOMER8870,18415.24,CARD,SUCCESS,,0,2026-08-14T13:49:40.382556
TXN100304,MERCHANT003,CUSTOMER2013,15189.21,WALLET,SUCCESS,,0,2026-08-22T19:48:16.382561
TXN100305,MERCHANT002,CUSTOMER5135,5547.01,CARD,SUCCESS,,0,2026-07-26T04:07:51.382567
TXN100306,MERCHANT003,CUSTOMER1698,12926.02,UPI,SUCCESS,,0,2026-07-29T12:36:07.382572
TXN100307,MERCHANT004,CUSTOMER8948,8993.46,CARD,SUCCESS,,0,2026-08-20T14:46:20.382577
TXN100308,MERCHANT005,CUSTOMER5344,14007.92,WALLET,FAILED,BANK_DECLINED,3,2026-07-26T10:01:38.382583
TXN100309,MERCHANT004,CUSTOMER6940,11354.19,NET_BANKING,SUCCESS,,0,2026-07-30T11:06:24.382589
TXN100310,MERCHANT001,CUSTOMER5201,16006.14,NET_BANKING,SUCCESS,,0,2026-08-18T13:17:44.382594
TXN100311,MERCHANT004,CUSTOMER4917,2039.73,WALLET,SUCCESS,,0,2026-08-22T23:37:38.382599
TXN100312,MERCHANT003,CUSTOMER2485,3129.78,WALLET,FAILED,TIMEOUT,0,2026-08-15T18:33:47.382605
TXN100313,MERCHANT003,CUSTOMER6567,22794.32,WALLET,FAILED,BANK_DECLINED,3,2026-08-03T02:36:51.382612
TXN100314,MERCHANT003,CUSTOMER1082,15000.22,CARD,SUCCESS,,0,2026-08-17T23:54:32.382617
TXN100315,MERCHANT003,CUSTOMER3137,14376.12,WALLET,SUCCESS,,0,2026-08-06T00:37:20.382622
TXN100316,MERCHANT001,CUSTOMER2006,13099.41,NET_BANKING,SUCCESS,,0,2026-08-20T23:09:50.382627
TXN100317,MERCHANT004,CUSTOMER3964,17553.84,UPI,SUCCESS,,0,2026-07-25T07:47:12.382633
TXN100318,MERCHANT001,CUSTOMER1001,11400.24,WALLET,FAILED,UNKNOWN,2,2026-08-03T03:44:04.382639
TXN100319,MERCHANT004,CUSTOMER9366,7467.04,CARD,SUCCESS,,0,2026-08-02T01:56:40.382644
TXN100320,MERCHANT003,CUSTOMER7980,3965.21,CARD,SUCCESS,,0,2026-08-17T03:26:58.382649
TXN100321,MERCHANT005,CUSTOMER5050,3561.72,UPI,FAILED,TIMEOUT,3,2026-08-19T13:41:15.382655
TXN100322,MERCHANT001,CUSTOMER1027,18937.8,WALLET,SUCCESS,,0,2026-08-19T10:02:50.382660
TXN100323,MERCHANT004,CUSTOMER6622,13067.52,UPI,FAILED,BANK_DECLINED,0,2026-07-28T19:21:38.382666
TXN100324,MERCHANT001,CUSTOMER3031,23399.23,WALLET,SUCCESS,,0,2026-07-27T06:31:12.382674
TXN100325,MERCHANT004,CUSTOMER4863,12269.79,WALLET,SUCCESS,,0,2026-08-15T13:41:43.382681
TXN100326,MERCHANT001,CUSTOMER5854,12905.86,NET_BANKING,FAILED,TIMEOUT,1,2026-07-30T11:20:33.382688
TXN100327,MERCHANT001,CUSTOMER6177,21318.57,CARD,SUCCESS,,0,2026-08-10T02:58:54.382693
TXN100328,MERCHANT004,CUSTOMER3951,12480.21,CARD,SUCCESS,,0,2026-07-26T11:07:39.382698
TXN100329,MERCHANT004,CUSTOMER6444,1732.01,WALLET,SUCCESS,,0,2026-08-18T17:38:58.382703
TXN100330,MERCHANT003,CUSTOMER8793,13237.26,CARD,SUCCESS,,0,2026-08-21T23:34:20.382708
TXN100331,MERCHANT003,CUSTOMER5445,12370.81,CARD,SUCCESS,,0,2026-08-04T12:38:36.382713
TXN100332,MERCHANT003,CUSTOMER8949,19817.97,CARD,SUCCESS,,0,2026-08-20T04:32:51.382718
TXN100333,MERCHANT001,CUSTOMER3071,23503.88,CARD,SUCCESS,,0,2026-08-16T00:40:18.382724
TXN100334,MERCHANT002,CUSTOMER5459,8821.21,WALLET,SUCCESS,,0,2026-08-17T01:40:40.382728
TXN100335,MERCHANT001,CUSTOMER3834,2565.48,UPI,SUCCESS,,0,2026-07-30T13:45:52.382734
TXN100336,MERCHANT003,CUSTOMER2841,4661.8,NET_BANKING,FAILED,NETWORK_ERROR,2,2026-08-17T12:02:04.382740
TXN100337,MERCHANT001,CUSTOMER6306,11697.33,CARD,SUCCESS,,0,2026-08-03T05:19:34.382746
TXN100338,MERCHANT002,CUSTOMER3103,3027.18,WALLET,SUCCESS,,0,2026-08-16T04:35:31.382751
TXN100339,MERCHANT005,CUSTOMER7981,16005.77,UPI,FAILED,TIMEOUT,0,2026-08-19T09:55:12.382757
TXN100340,MERCHANT003,CUSTOMER1059,15587.17,CARD,SUCCESS,,0,2026-08-12T18:53:23.382762
TXN100341,MERCHANT001,CUSTOMER4285,3712.34,NET_BANKING,SUCCESS,,0,2026-08-01T19:43:07.382767
TXN100342,MERCHANT004,CUSTOMER3706,13806.32,WALLET,SUCCESS,,0,2026-08-20T01:01:28.382772
TXN100343,MERCHANT001,CUSTOMER5617,503.19,UPI,FAILED,BANK_DECLINED,0,2026-07-30T23:22:04.382779
TXN100344,MERCHANT001,CUSTOMER7846,22005.05,CARD,SUCCESS,,0,2026-08-03T06:23:34.382784
TXN100345,MERCHANT002,CUSTOMER7528,19501.77,NET_BANKING,FAILED,TIMEOUT,3,2026-08-05T13:37:11.382790
TXN100346,MERCHANT001,CUSTOMER1954,23816.24,NET_BANKING,SUCCESS,,0,2026-08-06T21:54:28.382796
TXN100347,MERCHANT001,CUSTOMER8957,19479.37,CARD,SUCCESS,,0,2026-08-22T01:09:20.382801
TXN100348,MERCHANT005,CUSTOMER3666,24445.14,UPI,FAILED,BANK_DECLINED,2,2026-08-22T23:21:59.382808
TXN100349,MERCHANT002,CUSTOMER9092,3894.5,UPI,SUCCESS,,0,2026-08-01T05:49:44.382813
TXN100350,MERCHANT005,CUSTOMER9917,19466.45,WALLET,SUCCESS,,0,2026-08-19T18:26:22.382818
TXN100351,MERCHANT002,CUSTOMER4630,12932.24,UPI,SUCCESS,,0,2026-08-10T05:56:06.382823
TXN100352,MERCHANT005,CUSTOMER8351,16068.31,NET_BANKING,SUCCESS,,0,2026-08-16T06:00:23.382828
TXN100353,MERCHANT002,CUSTOMER2506,5751.46,WALLET,SUCCESS,,0,2026-08-18T19:56:54.382834
TXN100354,MERCHANT005,CUSTOMER4111,4269.77,WALLET,SUCCESS,,0,2026-07-25T17:30:50.382839
TXN100355,MERCHANT005,CUSTOMER5225,2059.64,WALLET,SUCCESS,,0,2026-07-29T00:39:42.382844
TXN100356,MERCHANT005,CUSTOMER2798,12046.17,CARD,SUCCESS,,0,2026-08-01T23:52:40.382849
TXN100357,MERCHANT004,CUSTOMER4206,24301.48,CARD,FAILED,NETWORK_ERROR,3,2026-08-21T19:39:44.382856
TXN100358,MERCHANT003,CUSTOMER6435,19239.93,NET_BANKING,SUCCESS,,0,2026-08-16T01:12:28.382861
TXN100359,MERCHANT003,CUSTOMER9679,6308.26,WALLET,SUCCESS,,0,2026-08-05T03:40:23.382866
TXN100360,MERCHANT001,CUSTOMER4778,9059.35,WALLET,SUCCESS,,0,2026-08-18T16:18:40.382871
TXN100361,MERCHANT002,CUSTOMER5153,24461.61,NET_BANKING,SUCCESS,,0,2026-07-29T22:31:44.382897
TXN100362,MERCHANT001,CUSTOMER1365,12364.95,WALLET,SUCCESS,,0,2026-08-23T12:09:34.382903
TXN100363,MERCHANT002,CUSTOMER7092,2034.53,CARD,SUCCESS,,0,2026-08-22T20:38:48.382908
TXN100364,MERCHANT003,CUSTOMER2237,15671.76,WALLET,SUCCESS,,0,2026-08-19T04:02:42.382913
TXN100365,MERCHANT004,CUSTOMER5733,20287.6,CARD,SUCCESS,,0,2026-08-22T22:58:18.382918
TXN100366,MERCHANT002,CUSTOMER7816,11851.27,UPI,SUCCESS,,0,2026-07-28T02:21:23.382923
TXN100367,MERCHANT001,CUSTOMER3265,17162.31,NET_BANKING,SUCCESS,,0,2026-08-08T14:13:29.382928
TXN100368,MERCHANT003,CUSTOMER2360,10670.88,WALLET,SUCCESS,,0,2026-08-18T18:07:13.382934
TXN100369,MERCHANT003,CUSTOMER7493,6680.66,WALLET,SUCCESS,,0,2026-08-23T18:01:46.382939
TXN100370,MERCHANT002,CUSTOMER8908,13516.79,NET_BANKING,SUCCESS,,0,2026-08-18T18:58:14.382944
TXN100371,MERCHANT001,CUSTOMER8921,12112.8,NET_BANKING,SUCCESS,,0,2026-08-04T04:57:27.382949
TXN100372,MERCHANT001,CUSTOMER3798,3726.68,NET_BANKING,FAILED,BANK_DECLINED,2,2026-07-29T11:01:31.382955
TXN100373,MERCHANT005,CUSTOMER4085,9640.64,WALLET,SUCCESS,,0,2026-08-21T08:25:29.382961
TXN100374,MERCHANT001,CUSTOMER6770,23079.38,NET_BANKING,SUCCESS,,0,2026-08-21T07:47:31.382966
TXN100375,MERCHANT003,CUSTOMER1698,4306.17,WALLET,SUCCESS,,0,2026-08-06T02:47:15.382971
TXN100376,MERCHANT001,CUSTOMER7876,9311.45,UPI,SUCCESS,,0,2026-08-09T19:22:58.382976
TXN100377,MERCHANT004,CUSTOMER8749,5022.99,WALLET,SUCCESS,,0,2026-08-13T01:17:00.382981
TXN100378,MERCHANT005,CUSTOMER4961,5847.67,WALLET,SUCCESS,,0,2026-08-14T17:36:40.382986
TXN100379,MERCHANT003,CUSTOMER9122,16924.39,NET_BANKING,SUCCESS,,0,2026-07-28T15:27:59.382991
TXN100380,MERCHANT002,CUSTOMER6785,20389.97,WALLET,FAILED,NETWORK_ERROR,1,2026-08-19T14:03:04.382997
TXN100381,MERCHANT002,CUSTOMER3996,767.21,UPI,SUCCESS,,0,2026-08-05T13:07:35.383003
TXN100382,MERCHANT003,CUSTOMER3371,2202.12,CARD,FAILED,UNKNOWN,1,2026-08-18T06:43:46.383009
TXN100383,MERCHANT001,CUSTOMER7283,19756.87,CARD,FAILED,UNKNOWN,3,2026-08-14T02:15:16.383015
TXN100384,MERCHANT003,CUSTOMER7604,4240.4,UPI,SUCCESS,,0,2026-07-31T03:35:26.383021
TXN100385,MERCHANT005,CUSTOMER6427,23323.81,UPI,SUCCESS,,0,2026-08-02T09:19:23.383026
TXN100386,MERCHANT004,CUSTOMER7145,12227.65,NET_BANKING,SUCCESS,,0,2026-08-18T00:25:35.383031
TXN100387,MERCHANT004,CUSTOMER3712,3879.7,NET_BANKING,SUCCESS,,0,2026-07-28T05:46:55.383036
TXN100388,MERCHANT001,CUSTOMER3018,19939.17,NET_BANKING,SUCCESS,,0,2026-08-10T11:05:12.383042
TXN100389,MERCHANT004,CUSTOMER2502,20084.75,UPI,FAILED,NETWORK_ERROR,0,2026-08-18T03:02:56.383048
TXN100390,MERCHANT005,CUSTOMER8876,515.95,WALLET,SUCCESS,,0,2026-08-01T08:15:36.383053
TXN100391,MERCHANT001,CUSTOMER5349,21620.2,UPI,SUCCESS,,0,2026-08-19T22:29:45.383058
TXN100392,MERCHANT001,CUSTOMER6641,5099.52,NET_BANKING,FAILED,NETWORK_ERROR,3,2026-08-20T01:15:26.383064
TXN100393,MERCHANT003,CUSTOMER9790,1256.48,UPI,SUCCESS,,0,2026-07-27T05:42:43.383070
TXN100394,MERCHANT005,CUSTOMER5760,19571.36,CARD,SUCCESS,,0,2026-08-23T17:45:03.383075
TXN100395,MERCHANT001,CUSTOMER9440,6325.21,UPI,FAILED,INSUFFICIENT_FUNDS,2,2026-08-14T15:07:31.383081
TXN100396,MERCHANT001,CUSTOMER2573,15168.76,CARD,SUCCESS,,0,2026-08-23T02:08:21.383086
TXN100397,MERCHANT001,CUSTOMER8934,10635.55,UPI,SUCCESS,,0,2026-08-05T21:37:50.383092
TXN100398,MERCHANT005,CUSTOMER5393,17939.52,WALLET,FAILED,BANK_DECLINED,3,2026-07-31T17:29:03.383097
TXN100399,MERCHANT001,CUSTOMER6193,8719.51,WALLET,SUCCESS,,0,2026-08-12T19:48:24.383103
TXN100400,MERCHANT004,CUSTOMER8102,10299.13,UPI,FAILED,INSUFFICIENT_FUNDS,2,2026-08-19T05:42:21.383109
TXN100401,MERCHANT005,CUSTOMER2840,3652.42,CARD,SUCCESS,,0,2026-08-09T10:37:54.383114
TXN100402,MERCHANT001,CUSTOMER4786,13726.34,WALLET,SUCCESS,,0,2026-07-31T22:15:07.383119
TXN100403,MERCHANT001,CUSTOMER7364,14437.61,UPI,SUCCESS,,0,2026-08-23T23:17:34.383125
TXN100404,MERCHANT004,CUSTOMER7049,3972.78,NET_BANKING,SUCCESS,,0,2026-07-29T10:42:48.383130
TXN100405,MERCHANT001,CUSTOMER5067,7814.98,UPI,SUCCESS,,0,2026-07-27T12:19:22.383135
TXN100406,MERCHANT002,CUSTOMER8459,16716.8,CARD,SUCCESS,,0,2026-08-07T11:25:46.383140
TXN100407,MERCHANT003,CUSTOMER4802,15471.19,NET_BANKING,SUCCESS,,0,2026-07-27T22:05:11.383145
TXN100408,MERCHANT002,CUSTOMER1769,2393.87,UPI,SUCCESS,,0,2026-07-25T19:27:50.383150
TXN100409,MERCHANT004,CUSTOMER1198,20018.75,WALLET,FAILED,TIMEOUT,3,2026-08-14T01:46:18.383156
TXN100410,MERCHANT005,CUSTOMER7847,17864.31,UPI,SUCCESS,,0,2026-08-09T04:43:52.383161
TXN100411,MERCHANT002,CUSTOMER1525,22008.92,UPI,SUCCESS,,0,2026-08-08T22:32:45.383167
TXN100412,MERCHANT004,CUSTOMER3027,4878.65,WALLET,SUCCESS,,0,2026-08-05T22:23:43.383172
TXN100413,MERCHANT001,CUSTOMER3169,16967.55,UPI,SUCCESS,,0,2026-08-08T09:02:05.383177
TXN100414,MERCHANT001,CUSTOMER8752,15755.08,CARD,FAILED,TIMEOUT,0,2026-08-14T11:07:48.383183
TXN100415,MERCHANT002,CUSTOMER9948,19724.82,NET_BANKING,SUCCESS,,0,2026-08-22T03:19:26.383188
TXN100416,MERCHANT005,CUSTOMER1670,7674.04,CARD,SUCCESS,,0,2026-08-03T10:14:35.383194
TXN100417,MERCHANT002,CUSTOMER6776,6271.17,UPI,FAILED,INSUFFICIENT_FUNDS,0,2026-07-31T14:23:34.383200
TXN100418,MERCHANT004,CUSTOMER6963,21564.54,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,3,2026-08-10T01:25:08.383206
TXN100419,MERCHANT004,CUSTOMER6352,5603.65,CARD,SUCCESS,,0,2026-08-12T16:47:24.383212
TXN100420,MERCHANT005,CUSTOMER6116,10309.63,CARD,SUCCESS,,0,2026-08-10T04:55:29.383217
TXN100421,MERCHANT004,CUSTOMER2406,19712.38,CARD,SUCCESS,,0,2026-08-15T20:09:25.383222
TXN100422,MERCHANT001,CUSTOMER6760,6366.73,CARD,SUCCESS,,0,2026-08-14T03:06:23.383227
TXN100423,MERCHANT005,CUSTOMER3886,13625.17,NET_BANKING,FAILED,TIMEOUT,1,2026-08-09T21:06:50.383233
TXN100424,MERCHANT002,CUSTOMER7395,8846.45,UPI,SUCCESS,,0,2026-07-31T04:04:31.383238
TXN100425,MERCHANT001,CUSTOMER3168,15525.51,NET_BANKING,FAILED,UNKNOWN,3,2026-08-11T15:43:53.383246
TXN100426,MERCHANT005,CUSTOMER2068,8727.38,WALLET,FAILED,TIMEOUT,2,2026-08-01T08:00:30.383252
TXN100427,MERCHANT001,CUSTOMER5367,499.06,UPI,FAILED,NETWORK_ERROR,0,2026-08-14T20:44:54.383259
TXN100428,MERCHANT004,CUSTOMER1333,1907.57,WALLET,SUCCESS,,0,2026-08-16T00:31:23.383265
TXN100429,MERCHANT003,CUSTOMER7378,24484.47,WALLET,SUCCESS,,0,2026-08-13T12:34:30.383270
TXN100430,MERCHANT002,CUSTOMER1944,8978.88,CARD,SUCCESS,,0,2026-08-10T03:30:11.383275
TXN100431,MERCHANT002,CUSTOMER5960,5898.9,WALLET,SUCCESS,,0,2026-08-08T11:12:53.383280
TXN100432,MERCHANT005,CUSTOMER4686,12714.99,UPI,SUCCESS,,0,2026-08-04T18:34:20.383285
TXN100433,MERCHANT001,CUSTOMER5885,11330.64,NET_BANKING,FAILED,UNKNOWN,0,2026-08-18T19:12:16.383292
TXN100434,MERCHANT005,CUSTOMER6649,20808.27,NET_BANKING,SUCCESS,,0,2026-08-23T18:48:45.383297
TXN100435,MERCHANT005,CUSTOMER7073,10170.52,NET_BANKING,SUCCESS,,0,2026-08-16T13:35:43.383302
TXN100436,MERCHANT005,CUSTOMER1593,20807.64,CARD,SUCCESS,,0,2026-08-09T21:07:43.383308
TXN100437,MERCHANT003,CUSTOMER8315,8875.22,CARD,SUCCESS,,0,2026-08-22T13:49:00.383313
TXN100438,MERCHANT002,CUSTOMER2899,24626.99,CARD,SUCCESS,,0,2026-08-19T23:58:52.383318
TXN100439,MERCHANT001,CUSTOMER9363,653.79,NET_BANKING,SUCCESS,,0,2026-08-09T03:04:36.383323
TXN100440,MERCHANT003,CUSTOMER4257,11458.3,UPI,FAILED,UNKNOWN,3,2026-07-26T13:59:38.383329
TXN100441,MERCHANT005,CUSTOMER6140,888.36,UPI,SUCCESS,,0,2026-07-30T22:34:38.383335
TXN100442,MERCHANT004,CUSTOMER2165,1699.98,NET_BANKING,FAILED,NETWORK_ERROR,2,2026-08-06T02:32:51.383341
TXN100443,MERCHANT005,CUSTOMER3574,19110.22,WALLET,FAILED,BANK_DECLINED,2,2026-07-27T23:57:02.383348
TXN100444,MERCHANT004,CUSTOMER1895,583.43,NET_BANKING,SUCCESS,,0,2026-08-14T14:56:27.383353
TXN100445,MERCHANT002,CUSTOMER1945,6334.29,UPI,SUCCESS,,0,2026-08-06T16:53:43.383358
TXN100446,MERCHANT001,CUSTOMER1027,21894.45,WALLET,SUCCESS,,0,2026-08-18T04:52:22.383363
TXN100447,MERCHANT002,CUSTOMER9454,5046.34,UPI,SUCCESS,,0,2026-08-22T16:23:47.383368
TXN100448,MERCHANT005,CUSTOMER5348,578.77,NET_BANKING,SUCCESS,,0,2026-08-23T18:27:56.383373
TXN100449,MERCHANT004,CUSTOMER1254,12118.67,NET_BANKING,SUCCESS,,0,2026-07-28T04:15:26.383378
TXN100450,MERCHANT005,CUSTOMER3055,13289.17,UPI,FAILED,BANK_DECLINED,0,2026-07-27T14:55:29.383385
TXN100451,MERCHANT002,CUSTOMER8267,3009.51,WALLET,SUCCESS,,0,2026-07-28T08:44:31.383399
TXN100452,MERCHANT005,CUSTOMER3355,20591.3,CARD,SUCCESS,,0,2026-08-02T14:46:10.383404
